Age,AgeGroup,Class,Event,EventNumber,Finals,Gender,Heat,MeetDate,MeetName,Name,Rank,Team,TeamType,OrigTeamName
15,15-16,Class 2,300 Meter Dash,Event 5,42.82,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Kevina Roach,5,Holmwood Technical High,,Holmwood Tec
15,15-16,Class 2,300 Meter Dash,Event 5,42.87,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Toni-Ann Lindsay,6,Bridgeport High,,Bridgeport H
16,15-16,Class 2,300 Meter Dash,Event 5,42.94,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Patricia Brown,7,Edwin Allen High,,Edwin Allen
16,15-16,Class 2,300 Meter Dash,Event 5,43.29,Girls,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Shavell Riley,8,Edwin Allen High,,Edwin Allen
16,15-16,Class 2,300 Meter Dash,Event 5,43.53,Girls,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Tevia Davis,9,Edwin Allen High,,Edwin Allen
15,15-16,Class 2,300 Meter Dash,Event 5,43.55,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Lashanna Graham,10,Edwin Allen High,,Edwin Allen
16,15-16,Class 2,300 Meter Dash,Event 5,43.61,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Amellia Brown,11,Edwin Allen High,,Edwin Allen
15,15-16,Class 2,300 Meter Dash,Event 5,43.88,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Denae Mcfarlane,12,Edwin Allen High,,Edwin Allen
15,15-16,Class 2,300 Meter Dash,Event 5,43.97,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Merrica Butla,13,Mavis Bank High,,Mavis Bank H
15,15-16,Class 2,300 Meter Dash,Event 5,44.02,Girls,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Aaliyah Wood,14,Edwin Allen High,,Edwin Allen
15,15-16,Class 2,300 Meter Dash,Event 5,44.04,Girls,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Timoy Brown,15,Edwin Allen High,,Edwin Allen
15,15-16,Class 2,300 Meter Dash,Event 5,44.07,Girls,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Monique Brown,16,Edwin Allen High,,Edwin Allen
15,15-16,Class 2,300 Meter Dash,Event 5,44.23,Girls,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Tramoni Myles,17,Edwin Allen High,,Edwin Allen
15,15-16,Class 2,300 Meter Dash,Event 5,44.93,Girls,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Teka Mcdonald,18,Edwin Allen High,,Edwin Allen
16,15-16,Class 2,300 Meter Dash,Event 5,45.80,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Ashley White,19,Alpha Academy,,Cma Alpha
15,15-16,Class 2,300 Meter Dash,Event 5,45.93,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Antonette Black,20,Edwin Allen High,,Edwin Allen
15,15-16,Class 2,300 Meter Dash,Event 5,46.04,Girls,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Janique Burgher,21,Edwin Allen High,,Edwin Allen
16,15-16,Class 2,300 Meter Dash,Event 5,46.05,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Georgette Daley,22,Edwin Allen High,,Edwin Allen
16,15-16,Class 2,300 Meter Dash,Event 5,46.14,Girls,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Rennice Bennett,23,Edwin Allen High,,Edwin Allen
16,15-16,Class 2,300 Meter Dash,Event 5,46.23,Girls,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Annia Ashley,24,Edwin Allen High,,Edwin Allen
16,15-16,Class 2,300 Meter Dash,Event 5,46.28,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Shackeria Anderson,25,Bellefield High,,Bellefield H
15,15-16,Class 2,300 Meter Dash,Event 5,46.64,Girls,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Machel Davis,26,Edwin Allen High,,Edwin Allen
15,15-16,Class 2,300 Meter Dash,Event 5,46.91,Girls,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Jodian Dennis,27,Clarendon College,,Clarendon College
16,15-16,Class 2,300 Meter Dash,Event 5,47.03,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Phillippa Morgan,28,Edwin Allen High,,Edwin Allen
16,15-16,Class 2,300 Meter Dash,Event 5,47.49,Girls,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Jamara Watson,29,Alpha Academy,,Cma Alpha
15,15-16,Class 2,300 Meter Dash,Event 5,47.64,Girls,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Celine Mckenzie,30,Edwin Allen High,,Edwin Allen
16,15-16,Class 2,300 Meter Dash,Event 5,47.94,Girls,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Saphia Walker,31,Mavis Bank High,,Mavis Bank H
15,15-16,Class 2,300 Meter Dash,Event 5,48.11,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Tamoy Williams,32,Alpha Academy,,Cma Alpha
15,15-16,Class 2,300 Meter Dash,Event 5,49.45,Girls,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Kimorine Davis,33,Mavis Bank High,,Mavis Bank H
15,15-16,Class 2,300 Meter Dash,Event 5,49.65,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Tamoya Williams,34,Alpha Academy,,Cma Alpha
15,15-16,Class 2,300 Meter Dash,Event 5,50.09,Girls,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Abigale Mullings,35,Edwin Allen High,,Edwin Allen
15,15-16,Class 2,300 Meter Dash,Event 5,51.90,Girls,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Courtney Gordon,36,Tivoli Gardens High,,Tivoli Garde
,15-16,Class 2,300 Meter Dash,Event 5,52.33,Girls,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Teronique English,37,Dinthill Technical High,,Dinthill Tec
14,15-16,Class 2,300 Meter Dash,Event 5,1:24.77,Girls,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Alissa Adlam,38,Penwood High School,,Penwood High School
18,17-18,Class 1,300 Meter Dash,Event 6,40.34,Girls,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Patrice Moody,1,Edwin Allen High,,Edwin Allen
17,17-18,Class 1,300 Meter Dash,Event 6,40.37,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Kadeja Campbell,2,Holmwood Technical High,,Holmwood Tec
18,17-18,Class 1,300 Meter Dash,Event 6,40.69,Girls,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Gabrielle Mcdonald,3,Edwin Allen High,,Edwin Allen
17,17-18,Class 1,300 Meter Dash,Event 6,40.83,Girls,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Kasheika Cameron,4,Edwin Allen High,,Edwin Allen
17,17-18,Class 1,300 Meter Dash,Event 6,41.26,Girls,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Christine Irving,5,Holmwood Technical High,,Holmwood Tec
17,17-18,Class 1,300 Meter Dash,Event 6,41.45,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Cishannie Williams,6,St. Catherine High,,St Catherine
17,17-18,Class 1,300 Meter Dash,Event 6,41.81,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Kimorla Mushette,7,Edwin Allen High,,Edwin Allen
17,17-18,Class 1,300 Meter Dash,Event 6,41.85,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Khamoy Farqurharson,8,Edwin Allen High,,Edwin Allen
17,17-18,Class 1,300 Meter Dash,Event 6,42.39,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Archer Rich-Ann,9,Alpha Academy,,Cma Alpha
17,17-18,Class 1,300 Meter Dash,Event 6,42.62,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Peter-Gay Mckenzie,10,Edwin Allen High,,Edwin Allen
17,17-18,Class 1,300 Meter Dash,Event 6,43.17,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Michaelia Jonas,11,Alpha Academy,,Cma Alpha
17,17-18,Class 1,300 Meter Dash,Event 6,44.03,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Shania Ingram,12,Edwin Allen High,,Edwin Allen
16,17-18,Class 1,300 Meter Dash,Event 6,44.84,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Rhain Chong,13,Alpha Academy,,Cma Alpha
17,17-18,Class 1,300 Meter Dash,Event 6,45.41,Girls,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Kay-C Hewitt,14,Bellefield High,,Bellefield H
18,17-18,Class 1,300 Meter Dash,Event 6,45.58,Girls,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Melony Wright,15,Edwin Allen High,,Edwin Allen
18,17-18,Class 1,300 Meter Dash,Event 6,45.59,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Natassia Knight,16,Bellefield High,,Bellefield H
,17-18,Class 1,300 Meter Dash,Event 6,46.09,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Bijee Jackson,17,Oasis Track Club,,Oasis Track Club
17,17-18,Class 1,300 Meter Dash,Event 6,46.24,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Shana-Kay Housen,18,Dinthill Technical High,,Dinthill Tec
18,17-18,Class 1,300 Meter Dash,Event 6,46.46,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Monise Barronette,19,Edwin Allen High,,Edwin Allen
17,17-18,Class 1,300 Meter Dash,Event 6,46.65,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Moesha Needham,20,Edwin Allen High,,Edwin Allen
17,17-18,Class 1,300 Meter Dash,Event 6,47.36,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Tanique Cameron,21,Edwin Allen High,,Edwin Allen
17,17-18,Class 1,300 Meter Dash,Event 6,50.59,Girls,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Monique Dormer,22,Mavis Bank High,,Mavis Bank H
18,17-18,Class 1,300 Meter Dash,Event 6,51.16,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Tamia Campbell,23,Edwin Allen High,,Edwin Allen
,19-99,,300 Meter Dash,Event 7,39.82,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Shennae Steele,1,MVP Track Club,Clubs,Mvp Track &
,19-99,,300 Meter Dash,Event 7,39.83,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Rene Medley,2,GC Foster College,Clubs,GC Foster College
,19-99,,300 Meter Dash,Event 7,39.98,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Gayon Evons,3,GC Foster College,Clubs,GC Foster College
,19-99,,300 Meter Dash,Event 7,40.10,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Taqueece Duggan,4,GC Foster College,Clubs,GC Foster College
,19-99,,300 Meter Dash,Event 7,40.59,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Shanta Deer,5,GC Foster College,Clubs,GC Foster College
,19-99,,300 Meter Dash,Event 7,40.95,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Yanique Thompson,6,GC Foster College,Clubs,GC Foster College
,19-99,,300 Meter Dash,Event 7,41.46,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Shevonne Dixon,7,GC Foster College,Clubs,GC Foster College
,19-99,,300 Meter Dash,Event 7,42.26,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Shana Wright,8,UTECH Track,Clubs,Utec
,19-99,,300 Meter Dash,Event 7,42.76,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Xian-George Reid,9,Uwi Mona,Clubs,Uwi Mona
,19-99,,300 Meter Dash,Event 7,43.02,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Natasha Russell,10,GC Foster College,Clubs,GC Foster College
,19-99,,300 Meter Dash,Event 7,44.23,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Kacey Magrath,11,GC Foster College,Clubs,GC Foster College
,19-99,,300 Meter Dash,Event 7,44.67,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Melissa Fletcher,12,Uwi Mona,Clubs,Uwi Mona
,19-99,,300 Meter Dash,Event 7,44.77,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Shuraine Elliott,13,GC Foster College,Clubs,GC Foster College
20,19-99,,300 Meter Dash,Event 7,44.95,Girls,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Robyn Mcpherson,14,Moneague College,Clubs,moneague college
,19-99,,300 Meter Dash,Event 7,45.81,Girls,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Yensheka Oluwu,15,GC Foster College,Clubs,GC Foster College
,13 & Under,Class 3,300 Meter Dash,Event 8,38.57,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Vascianna Vashaun,1,St. Jago High,,St. Jago Hig
13,13 & Under,Class 3,300 Meter Dash,Event 8,38.60,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Najay Mickel,2,Port Antonio High,,Port Antonio
12,13 & Under,Class 3,300 Meter Dash,Event 8,39.77,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Dante Fullwood,3,Wolmer's,,Wolmer's Boys' A
13,13 & Under,Class 3,300 Meter Dash,Event 8,39.92,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Ricquan Graham,4,Wolmer's,,Wolmer's Boys' A
13,13 & Under,Class 3,300 Meter Dash,Event 8,40.02,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Demique Boreland,5,Knox College,,Knox College High
,13 & Under,Class 3,300 Meter Dash,Event 8,40.31,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Jahiem Robinson,6,St. Jago High,,St. Jago Hig
13,13 & Under,Class 3,300 Meter Dash,Event 8,40.73,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Shamar Williams,7,Spanish Town High,,spainsh town high
13,13 & Under,Class 3,300 Meter Dash,Event 8,40.87,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Tyrique Wheatley,8,Wolmer's,,Wolmer's Boys' A
13,13 & Under,Class 3,300 Meter Dash,Event 8,40.95,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Jhovan Martin,9,Wolmer's,,Wolmer's Boys' A
13,13 & Under,Class 3,300 Meter Dash,Event 8,40.96,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Jahki Darby,10,St. George's College,,St. Georges College
,13 & Under,Class 3,300 Meter Dash,Event 8,41.45,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Jason Murray,11,Charlemont High,,Charlemont H
,13 & Under,Class 3,300 Meter Dash,Event 8,41.63,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Javel Granville,12,St. Jago High,,St. Jago Hig
13,13 & Under,Class 3,300 Meter Dash,Event 8,41.68,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Devonte Graham,13,St. George's College,,St. Georges College
13,13 & Under,Class 3,300 Meter Dash,Event 8,41.74,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Leshawn Miller,14,Wolmer's,,Wolmer's Boys' A
,13 & Under,Class 3,300 Meter Dash,Event 8,41.75,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Shirley Elijah,15,St. Jago High,,St. Jago Hig
,13 & Under,Class 3,300 Meter Dash,Event 8,42.09,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Shemar Brown,16,St. Jago High,,St. Jago Hig
13,13 & Under,Class 3,300 Meter Dash,Event 8,42.15,Boys,8,2016-12-17,Gerald Claude Foster Over Distant Meet,Andre Henry,17,Wolmer's,,Wolmer's Boys' A
12,13 & Under,Class 3,300 Meter Dash,Event 8,42.21,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Claton Daley,18,Wolmer's,,Wolmer's Boys' A
,13 & Under,Class 3,300 Meter Dash,Event 8,42.26,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Dimani Dawkins,19,Charlemont High,,Charlemont H
13,13 & Under,Class 3,300 Meter Dash,Event 8,42.56,Boys,7,2016-12-17,Gerald Claude Foster Over Distant Meet,Iangel Atkinstall-Daley,20,Wolmer's,,Wolmer's Boys' A
13,13 & Under,Class 3,300 Meter Dash,Event 8,42.67,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Javian Belnavis,21,Dinthill Technical High,,Dinthill Tec
13,13 & Under,Class 3,300 Meter Dash,Event 8,42.80,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Ravaldo Simpson,22,Edwin Allen High,,Edwin Allen
12,13 & Under,Class 3,300 Meter Dash,Event 8,43.18,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Jelani Gordon,23,Wolmer's,,Wolmer's Boys' A
13,13 & Under,Class 3,300 Meter Dash,Event 8,43.33,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Rajay Whyte,24,Mavis Bank High,,Mavis Bank H
12,13 & Under,Class 3,300 Meter Dash,Event 8,43.38,Boys,7,2016-12-17,Gerald Claude Foster Over Distant Meet,Kevol Bucknor,25,Spanish Town High,,spainsh town high
13,13 & Under,Class 3,300 Meter Dash,Event 8,43.44,Boys,8,2016-12-17,Gerald Claude Foster Over Distant Meet,Raheem Kelly,26,Wolmer's,,Wolmer's Boys' A
,13 & Under,Class 3,300 Meter Dash,Event 8,43.46,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Jamal Jones,27,Charlemont High,,Charlemont H
13,13 & Under,Class 3,300 Meter Dash,Event 8,43.87,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Khalil Shakes,28,Wolmer's,,Wolmer's Boys' A
12,13 & Under,Class 3,300 Meter Dash,Event 8,43.93,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Oniel Stewart,29,Edwin Allen High,,Edwin Allen
13,13 & Under,Class 3,300 Meter Dash,Event 8,43.96,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Joshua Hutchinson,30,Wolmer's,,Wolmer's Boys' A
13,13 & Under,Class 3,300 Meter Dash,Event 8,44.17,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Courtney Wilson,31,Port Antonio High,,Port Antonio
13,13 & Under,Class 3,300 Meter Dash,Event 8,44.18,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Sean - Paul Hanson,32,Edwin Allen High,,Edwin Allen
13,13 & Under,Class 3,300 Meter Dash,Event 8,44.20,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Duane Harvey,33,St. George's College,,St. Georges College
,13 & Under,Class 3,300 Meter Dash,Event 8,44.40,Boys,8,2016-12-17,Gerald Claude Foster Over Distant Meet,Jordan Clarke,34,Charlemont High,,Charlemont H
12,13 & Under,Class 3,300 Meter Dash,Event 8,44.76,Boys,7,2016-12-17,Gerald Claude Foster Over Distant Meet,Kato Livermore,35,St. George's College,,St. Georges College
12,13 & Under,Class 3,300 Meter Dash,Event 8,44.98,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Najhay Watson,36,Wolmer's,,Wolmer's Boys' A
,13 & Under,Class 3,300 Meter Dash,Event 8,45.58,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Epraim Wright,37,Charlemont High,,Charlemont H
13,13 & Under,Class 3,300 Meter Dash,Event 8,45.74,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,George Mason,38,Mavis Bank High,,Mavis Bank H
,13 & Under,Class 3,300 Meter Dash,Event 8,45.88,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Dravid Clayton,39,Charlemont High,,Charlemont H
12,13 & Under,Class 3,300 Meter Dash,Event 8,46.07,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Denar Williams,40,Bellefield High,,Bellefield H
,13 & Under,Class 3,300 Meter Dash,Event 8,46.12,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Raheem Buckley,41,Charlemont High,,Charlemont H
13,13 & Under,Class 3,300 Meter Dash,Event 8,46.24,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Kordel Edmondson,42,St. George's College,,St. Georges College
13,13 & Under,Class 3,300 Meter Dash,Event 8,46.61,Boys,7,2016-12-17,Gerald Claude Foster Over Distant Meet,Jevaun Jacobs,43,Penwood High School,,Penwood High School
12,13 & Under,Class 3,300 Meter Dash,Event 8,46.80,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Khalil Dillon,44,Wolmer's,,Wolmer's Boys' A
12,13 & Under,Class 3,300 Meter Dash,Event 8,46.98,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Justin Blake,45,Wolmer's,,Wolmer's Boys' A
14,13 & Under,Class 3,300 Meter Dash,Event 8,47.18,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Adrian Thompson,46,Port Antonio High,,Port Antonio
,13 & Under,Class 3,300 Meter Dash,Event 8,47.20,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Deano Davis,47,Mavis Bank High,,Mavis Bank H
,13 & Under,Class 3,300 Meter Dash,Event 8,47.31,Boys,7,2016-12-17,Gerald Claude Foster Over Distant Meet,Antho-Lee Bailey,48,Charlemont High,,Charlemont H
12,13 & Under,Class 3,300 Meter Dash,Event 8,47.62,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Akeem Cardwell,49,Mavis Bank High,,Mavis Bank H
,13 & Under,Class 3,300 Meter Dash,Event 8,47.69,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Tyreese Martin,50,Dinthill Technical High,,Dinthill Tec
13,13 & Under,Class 3,300 Meter Dash,Event 8,47.87,Boys,7,2016-12-17,Gerald Claude Foster Over Distant Meet,Frederick Ford,51,Dinthill Technical High,,Dinthill Tec
12,13 & Under,Class 3,300 Meter Dash,Event 8,47.89,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Mathew Britton,52,St. George's College,,St. Georges College
12,13 & Under,Class 3,300 Meter Dash,Event 8,49.59,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Justin Wong,53,St. George's College,,St. Georges College
12,13 & Under,Class 3,300 Meter Dash,Event 8,50.02,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Raheem Gilpin,54,St. George's College,,St. Georges College
13,13 & Under,Class 3,300 Meter Dash,Event 8,51.15,Boys,8,2016-12-17,Gerald Claude Foster Over Distant Meet,Dontae Hudson,55,Bellefield High,,Bellefield H
12,13 & Under,Class 3,300 Meter Dash,Event 8,51.81,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Travae Hall,56,Mavis Bank High,,Mavis Bank H
13,13 & Under,Class 3,300 Meter Dash,Event 8,54.63,Boys,8,2016-12-17,Gerald Claude Foster Over Distant Meet,Tevin Mcleary,57,Penwood High School,,Penwood High School
12,13 & Under,Class 3,300 Meter Dash,Event 8,57.73,Boys,4,2016-12-17,Gerald Claude Foster Over Distant Meet,Nathal Jackson,58,Mavis Bank High,,Mavis Bank H
15,14-15,Class 2,300 Meter Dash,Event 9,36.53,Boys,5,2016-12-17,Gerald Claude Foster Over Distant Meet,Bovel Mcpherson,1,Holmwood Technical High,,Holmwood Tec
15,14-15,Class 2,300 Meter Dash,Event 9,36.55,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Xavier Nairne,2,Wolmer's,,Wolmer's Boys' A
15,14-15,Class 2,300 Meter Dash,Event 9,36.75,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Jamar Fries,3,Holmwood Technical High,,Holmwood Tec
15,14-15,Class 2,300 Meter Dash,Event 9,37.24,Boys,8,2016-12-17,Gerald Claude Foster Over Distant Meet,Junior Grant,4,Bridgeport High,,Bridgeport H
15,14-15,Class 2,300 Meter Dash,Event 9,37.33,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Kaheem Beason,5,Clarendon College,,Clarendon College
15,14-15,Class 2,300 Meter Dash,Event 9,37.62,Boys,6,2016-12-17,Gerald Claude Foster Over Distant Meet,Deandre Burley,6,Bridgeport High,,Bridgeport H
16,14-15,Class 2,300 Meter Dash,Event 9,37.63,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Akeem Miller,7,Knox College,,Knox College High
